,/wiki/Canarian_Independent_Groups,/wiki/Confederation_of_the_Greens,/wiki/Galician_Coalition,/wiki/Galician_Nationalist_Bloc,/wiki/Galician_Socialist_Party%E2%80%93Galician_Left,/wiki/PSM%E2%80%93Nationalist_Agreement,/wiki/Progressives_for_the_Balearic_Islands,/wiki/Unity_for_the_Isles,AIC,AP,AP-PDP-PL,AP–PDP,ARM,Amaiur logo.svg,Aralar,BNG,BNG–Nós,C's,CC,CDC,CDS,CG,CHA,CUP,CiU,Compromís,Cs,DiL,EA,EE,EHB.png,ERC,ERC–CatSí,FAC,GBai,HB,ICV,IU,IU–LV,IU–UPeC,Isotipo Unidos Podemos.svg,LV,Lead,Més,NCa,NI/IC,NaBai,PA,PACMA,PAP,PAR,PCE,PDeCAT,PIB,PNV,PP,PRC,PRD,PSG–EG,PSM,PSOE,Podemos,Turnout,UCD,UIB,UPN,UPyD,UV,Unnamed: 0,Vox,date,eQuo,error,firm,size,Party_poll,Newspaper_poll,Polling_firm,Number_polling_firms
1811,,,,,,,,,,,,,,0.9,,0.0,,15.2,,,,,,,,,,,,,,,2.0,,,,,7.7,,7.7,,,2.8,,2.3,,,,,,,,,,1.4,23.5,,,,,26.3,15.4,,,,,,,77,,2015-10-26,,,Encuestamos,1800.0,False,,Encuestamos,1
1812,,,,,,,,,,,,,,,,0.0,,19.2,,,,,,,,,,,,,,,,,,,,4.4,,4.4,,,5.5,,,,,,,,,,,,,26.0,,,,,20.5,14.6,,,,,0.5,,78,,2015-10-25,,,TNS Demoscopia/Antena 3,1009.0,False,Antena 3,TNS Demoscopia,1
1813,,,,,,,,,,,,,,,,0.0,,18.3,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,4.7,,,,,,,,,,,,,28.6,,,,,23.9,13.5,,,,,0.1,,79,,2015-10-23,,,Invymark/laSexta,,False,laSexta,Invymark,1
1814,,,,0.62,,,,,,,,,,1.15,,0.62,,17.759,,,,,,,,0.71,,,,,,,1.67,0.21,0.31,,,3.72,,3.72,,,4.5,0.81,2.912,,,,,,,,,,1.26,27.412,,,,,22.994,14.539,71.1,,,,0.3,,80,,2015-10-22,,,JM&A/Público,,False,Público,JM&A,1
1815,,,,,,,,,,,,,,1.04,,0.0,,16.657,,,,,,,,,,,,,,,1.66,,,,,4.54,,4.54,,,5.4,,2.51,,,,,,,,,,1.36,29.5127,,,,,24.192,13.741,,,,,,,81,,2015-10-22,,,Demoscopia Servicios/13TV,1500.0,False,13TV,Demoscopia Servicios,1
1816,,,,0.52,,,,,,,,,,1.56,,1.1400000000000001,,17.656,,,,,,,,0.91,,,,,,,2.59,0.21,,,,4.14,,4.14,,,5.9,0.61,2.711,,,0.2,,,,,,,1.66,27.7128,,,,,21.884,14.139,75.5,,,,0.3,,82,,2015-10-19,,,GAD3/ABC,2600.0,False,ABC,GAD3,1
1817,,,,,,,,,,,,,,,,0.0,,18.1,,,,,,,,,,,,,,,,,,,,4.2,,4.2,,,5.4,,,,,,,,,,,,,26.7,,,,,21.3,14.3,,,,,0.7,,83,,2015-10-18,,,TNS Demoscopia/Antena 3,1050.0,False,Antena 3,TNS Demoscopia,1
1818,,,,0.41,,,,,,,,,,1.15,,1.02,,15.432,,0.61,,,,,,1.13,,,,,,,1.96,0.21,,,,4.13,,4.13,,,6.4,,2.29,,,0.3,,,,,,,1.37,31.3125,,,,,24.9109,10.323,69.8,,,,0.4,,84,0.4,2015-10-17,,,NC Report/La Razón,1500.0,False,La Razón,NC Report,1
1819,,,,,,,,,,,,,,,,0.0,,18.1,,,,,,,,,,,,,,,2.0,,,,,4.1,,4.1,,,3.7,,2.2,,,,,,,,,,1.5,27.4,,,,,23.7,16.3,,,,,,,85,,2015-10-15,,,Sigma Dos/Mediaset,1800.0,False,Mediaset,Sigma Dos,1
1820,,,,,,,,,,,,,,,,0.0,,14.9,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,6.4,,,,,,,,,,,,,30.9,,,,,24.5,12.4,,,,,,,86,,2015-10-15,,,NC Report,,False,,NC Report,1
1821,,,,0.6,,,,,,,,,,1.2,,1.1,,14.748,,0.1,,,,,,1.4,,,,,,,2.28,0.1,,,,4.75,,4.75,,,3.8,,2.911,,,0.1,,,,,,,0.7,29.113,,,,,25.3109,10.825,,,,,1.2,,87,,2015-10-12,,,CIS,2493.0,False,,CIS,1
1822,,,,,,,,,,,,,,,,0.0,,17.8,,,,,,,,,,,,,,,,,,,,4.3,,4.3,,,5.9,,,,,,,,,,,,,26.9,,,,,21.0,14.2,,,,,0.7,,88,,2015-10-11,,,TNS Demoscopia/Antena 3,1072.0,False,Antena 3,TNS Demoscopia,1
1823,,,,,,,,,,,,,,,,0.0,,17.2,,,,,,,,,,,,,,,2.6,,,,,2.0,,2.0,,,3.0,,2.8,,,,,,,,,,1.4,27.6,,,,,24.6,16.1,,,,,0.1,,89,,2015-10-09,,,Invymark/laSexta,,False,laSexta,Invymark,1
1824,,,,,,,,,,,,,,,,0.0,,22.6,,,,,,,,,,,,,,,,,,,,6.2,,6.2,,,5.4,,1.7,,,,,,,,,,0.3,28.0,,,,,20.3,11.9,70.0,,,,0.7,,90,,2015-10-09,,,Simple Lógica,1047.0,False,,Simple Lógica,1
1825,,,,,,,,,,,,,,,,0.0,,21.5,,,,,,,,,,,,,,,,,,,,5.6,,5.6,,,0.1,,,,,,,,,,,,,23.4,,,,,23.5,14.1,77,,,,,,91,,2015-10-08,,,Metroscopia/El País,1200.0,False,El País,Metroscopia,1
1826,,,,0.41,,,,,,,,,,1.06,,1.1199999999999999,,16.256,,0.7,,,,0.21,,1.03,,,,,,,1.56,0.21,0.2,,,4.44,,4.44,,,1.8,0.61,2.08,,,0.2,,,,,,,1.35,28.9121,0.2,,,,27.1106,10.12,70.8,,,,0.5,,92,0.5,2015-10-07,0.8,,Celeste-Tel/eldiario.es,1100.0,False,eldiario.es,Celeste-Tel,1
1827,,,,,,,,,,,,,,,,0.0,,16.5,,,,,,,,,,,,,,,,,,,,4.5,,4.5,,,5.1,,,,,,,,,,,,,27.0,,,,,21.9,14.8,,,,,0.7,,93,,2015-10-04,,,TNS Demoscopia/Antena 3,1040.0,False,Antena 3,TNS Demoscopia,1
1828,,,,,,,,,,,,,,,,0.0,,12.327,,,,,,,,,,,,,,,,,,,,4.47,,4.47,,,3.9,,2.28,,,,,,,,,,,30.4139,,,,,26.5111,16.736,,,,,0.3,,94,,2015-10-02,,,Demoscopia Servicios/esRadio,1000.0,False,esRadio,Demoscopia Servicios,1
1829,,,,0.41,,,,,,,,,,1.25,,1.02,,11.726,,0.4,,,,,,1.23,,,,,,,2.07,0.21,,,,4.23,,4.23,,,9.0,,2.59,,,0.3,,,,,,,1.27,33.8136,,,,,24.8108,11.226,69.1,,,,0.4,,95,,2015-10-02,,,NC Report/La Razón,1500.0,False,La Razón,NC Report,1
1830,,,,,,,,,,,,,,,,0.0,,11.0,,,,,,,,,,,,,,,2.0,,,,,4.0,,4.0,,,4.0,,0.7,,,,,,,,,,1.4,25.0,,,,,29.0,16.0,,,,,0.1,,96,,2015-10-02,,,Intercampo/GETS,2321.0,False,GETS,Intercampo,1
1831,,,,0.63,,,,,,,,,,0.93,,0.63,,15.442,,,,,,,,1.13,,,,,,,1.88,0.31,0.21,,,3.72,,3.72,,,5.6,0.82,3.111,,,,,,,,,,1.26,28.3124,,,,,22.796,15.048,69.8,,,,0.5,,97,,2015-10-01,,,JM&A/Público,,False,Público,JM&A,1
1832,,,,,,,,,,,,,,,,0.0,,14.0,,,,,,,,,,,,,,,,,,,,4.2,,4.2,,,4.9,,,,,,,,,,,,,27.9,,,,,23.0,15.9,,,,,0.8,,98,,2015-09-27,,,TNS Demoscopia/Antena 3,1060.0,False,Antena 3,TNS Demoscopia,1
1833,,,,,,,,,,,,,,,,0.0,,19.0,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,8.0,,,,,,,,,,,,,27.0,,,,,19.0,19.0,,,,,,,99,,2015-09-24,,,Podemos,1738.0,True,,Podemos,1
1834,,,,,,,,,,,,,,0.8,,0.0,,11.0,,,,,,,,,,,,,,,2.1,,,,,6.1,,6.1,,,0.1,,2.5,,,,,,,,,,1.5,26.2,,,,,26.1,17.9,,,,,,,100,,2015-09-24,,,Encuestamos,1600.0,False,,Encuestamos,1
1835,,,,,,,,,,,,,,,,0.0,,13.7,,,,,,,,,,,,,,,,,,,,4.8,,4.8,,,6.1,,,,,,,,,,,,,28.6,,,,,22.5,16.2,,,,,0.7,,101,,2015-09-20,,,TNS Demoscopia/Antena 3,1054.0,False,Antena 3,TNS Demoscopia,1
1836,,,,,,,,,,,,,,,,0.0,,13.2,,,,,,,,,,,,,,,,,,,,4.2,,4.2,,,7.0,,,,,,,,,,,,,29.0,,,,,22.0,16.5,,,,,0.8,,102,,2015-09-13,,,TNS Demoscopia/Antena 3,1040.0,False,Antena 3,TNS Demoscopia,1
1837,,,,,,,,,,,,,,,,0.0,,16.1,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,1.2,,,,,,,,,,,,,23.4,,,,,24.6,18.6,73,,,,0.9,,103,,2015-09-11,,,Metroscopia/El País,1800.0,False,El País,Metroscopia,1
1838,,,,,,,,,,,,,,,,0.0,,10.518,,,,,,,,,,,,,,,,,,,,3.95,,3.95,,,6.1,,2.39,,,,,,,,,,,31.7153,,,,,25.6102,18.241,,,,,0.4,,104,,2015-09-11,,,Demoscopia Servicios/esRadio,1800.0,False,esRadio,Demoscopia Servicios,1
1839,,,,,,,,,,,,,,,,0.0,,19.6,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,8.4,,2.8,,,,,,,,,,1.1,28.0,,,,,19.1,16.1,,,,,1.5,,105,,2015-09-09,,,Simple Lógica,,False,,Simple Lógica,1
1840,,,,0.41,,,,,,,,,,1.15,,1.22,,10.017,,0.62,,,,0.21,,1.13,,,,,,,1.68,0.21,0.2,,,4.62,,4.62,,,4.6,0.51,2.11,,,0.2,,,,,,,1.35,32.0134,0.2,,,,27.4116,12.231,66.8,,,,0.6,,106,0.5,2015-09-07,0.8,,Celeste-Tel/eldiario.es,1100.0,False,eldiario.es,Celeste-Tel,1
1841,,,,,,,,,,,,,,,,0.0,,12.7,,,,,,,,,,,,,,,,,,,,3.9,,3.9,,,6.1,,,,,,,,,,,,,28.6,,,,,22.5,16.0,,,,,1.0,,107,,2015-09-06,,,TNS Demoscopia/Antena 3,1096.0,False,Antena 3,TNS Demoscopia,1
1842,,,,0.31,,,,,,,,,,0.83,,0.8300000000000001,,11.844,,,,,,,,,,,,,,,1.66,,,,,3.714,,3.714,,,8.8,,2.49,,,,,,,,,,1.14,31.5118,,,,,22.785,16.361,,,,,0.52,,108,,2015-09-05,,,Sondaxe/La Voz de Galicia,1000.0,False,La Voz de Galicia,Sondaxe,1
1843,,,,0.63,,,,,,,,,,0.93,,0.63,,12.733,,,,,,,,1.13,,,,,,,1.88,0.21,0.31,,,3.32,,3.32,,,7.1,0.82,3.112,,,,,,,,,,1.26,29.5127,,,,,22.493,16.756,69.8,,,,0.6,,109,,2015-08-30,,,JM&A/Público,,False,Público,JM&A,1
1844,,,,,,,,,,,,,,,,0.0,,12.3,,,,,,,,,,,,,,,,,,,,4.2,,4.2,,,5.7,,,,,,,,,,,,,28.5,,,,,22.8,16.2,,,,,0.9,,110,,2015-08-30,,,TNS Demoscopia/Antena 3,1118.0,False,Antena 3,TNS Demoscopia,1
1845,,,,0.41,,,,,,,,,,1.15,,1.02,,10.421,,0.93,,,,,,1.52,,,,,,,1.77,0.21,,,,4.44,,4.44,,,7.2,,2.38,,,0.31,,,,,,,1.35,32.1138,,,,,24.9107,12.13,67.3,,,,1.0,,111,,2015-08-29,,,NC Report/La Razón,900.0,False,La Razón,NC Report,1
1846,,,,,,,,,,,,,,,,0.0,,11.3,,,,,,,,,,,,,,,,,,,,2.6,,2.6,,,2.4,,,,,,,,,,,,,28.3,,,,,25.9,15.4,,,,,1.5,,112,,2015-08-27,,,MyWord/Cadena SER,1001.0,False,Cadena SER,MyWord,1
1847,,,,,,,,,,,,,,,,0.0,,13.2,,,,,,,,,,,,,,,,,,,,4.5,,4.5,,,4.7,,,,,,,,,,,,,27.3,,,,,22.6,16.3,,,,,0.9,,113,,2015-08-23,,,TNS Demoscopia/Antena 3,1112.0,False,Antena 3,TNS Demoscopia,1
1848,,,,,,,,,,,,,,1.1,,0.0,,8.6,,0.4,,,,,,,,,,,,,1.9,,,,,5.7,,5.7,,,1.5,,2.1,,,,,,,,,,1.6,27.5,,,,,26.0,19.4,,,,,,,114,,2015-08-23,,,Encuestamos,1500.0,False,,Encuestamos,1
1849,,,,,,,,,,,,,,,,0.0,,12.9,,,,,,,,,,,,,,,,,,,,4.5,,4.5,,,4.1,,,,,,,,,,,,,27.0,,,,,22.9,16.5,,,,,0.8,,115,,2015-08-16,,,TNS Demoscopia/Antena 3,1086.0,False,Antena 3,TNS Demoscopia,1
1850,,,,,,,,,,,,,,,,0.0,,17.1,,,,,,,,,,,,,,,,,,,,5.4,,5.4,,,8.5,,1.2,,,,,,,,,,1.0,29.9,,,,,21.4,16.5,72.2,,,,1.2,,116,,2015-08-11,,,Simple Lógica,1022.0,False,,Simple Lógica,1
1851,,,,,,,,,,,,,,,,0.0,,13.4,,,,,,,,,,,,,,,,,,,,4.7,,4.7,,,4.0,,,,,,,,,,,,,26.4,,,,,22.4,16.8,,,,,1.0,,117,,2015-08-09,,,TNS Demoscopia/Antena 3,1080.0,False,Antena 3,TNS Demoscopia,1
1852,,,,0.41,,,,,,,,,,0.95,,1.1199999999999999,,9.918,0.5,0.62,,,,0.21,,1.23,,,,,,,1.68,0.21,0.2,,,4.62,,4.62,,,3.8,0.41,2.08,,,0.2,,,,,,,1.15,31.4135,0.2,,,,27.6118,11.93,66.3,,,,0.8,,118,0.6,2015-08-07,0.9,,Celeste-Tel/eldiario.es,1100.0,False,eldiario.es,Celeste-Tel,1
1853,,,,,,,,,,,,,,,,0.0,,13.6,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,2.8,,,,,,,,,,,,,25.7,,,,,22.9,16.9,,,,,1.2,,119,,2015-08-02,,,TNS Demoscopia/Antena 3,1075.0,False,Antena 3,TNS Demoscopia,1
1854,,,,,,,,,,,,,,,,0.0,,13.7,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,3.8,,,,,,,,,,,,,26.8,,,,,23.0,17.6,,,,,1.2,,120,,2015-07-26,,,TNS Demoscopia/Antena 3,920.0,False,Antena 3,TNS Demoscopia,1
1855,,,,,,,,,,,,,,,,0.0,,10.617,,,,,,,,,,,,,,,,,,,,3.34,,3.34,,,5.4,,2.51,,,,,,,,,,,30.5142,,,,,25.198,19.356,,,,,0.7,,121,,2015-07-24,,,Demoscopia Servicios/esRadio,1800.0,False,esRadio,Demoscopia Servicios,1
1856,,,,,,,,,,,,,,,,0.0,,11.1,,,,,,,,,,,,,,,2.1,,,,,4.2,,4.2,,,4.6,,2.1,,,,,,,,,,1.3,28.8,,,,,24.2,20.3,,,,,,,122,,2015-07-23,,,Sigma Dos/Mediaset,1800.0,False,Mediaset,Sigma Dos,1
1857,,,,,,,,,,,,,,,,0.0,,16.0,,,,,,,,,,,,,,,,,,,,5.6,,5.6,,,0.4,,,,,,,,,,,,,23.1,,,,,23.5,18.1,72,,,,0.3,,123,,2015-07-22,,,Metroscopia/El País,1000.0,False,El País,Metroscopia,1
1858,,,,0.5,,,,,,,,,,1.0,,1.4,,9.2,,0.3,,,,,,1.8,,,,,,,2.4,,,,,4.1,,4.1,,,0.6,1.1,2.9,,,,,,,,,,1.8,26.0,,,,,25.4,21.1,,,,,,,124,,2015-07-20,,,Encuestamos,1450.0,False,,Encuestamos,1
1859,,,,,,,,,,,,,,,,0.0,,13.5,,,,,,,,,,,,,,,,,,,,2.9,,2.9,,,4.5,,,,,,,,,,,,,27.1,,,,,22.6,18.6,,,,,0.8,,125,,2015-07-19,,,TNS Demoscopia/Antena 3,910.0,False,Antena 3,TNS Demoscopia,1
1860,,,,,,,,,,,,,,,,0.0,,11.0,,,,,,,,,,,,,,,,,,,,4.5,,4.5,,,6.9,,,,,,,,,,,,,31.7,,,,,24.8,12.3,,,,,,,126,,2015-07-16,,,NC Report,955.0,False,,NC Report,1
1861,,,,,,,,,,,,,,,,0.0,,13.6,,,,,,,,,,,,,,,,,,,,2.8,,2.8,,,3.9,,,,,,,,,,,,,26.1,,,,,22.2,19.1,,,,,0.9,,127,,2015-07-12,,,TNS Demoscopia/Antena 3,1000.0,False,Antena 3,TNS Demoscopia,1
1862,,,,,,,,,,,,,,,,0.0,,11.5,,,,,,,,,,,,,,,2.8,,,,,2.0,,2.0,,,4.4,,2.6,,,,,,,,,,1.4,27.7,,,,,23.3,21.9,,,,,0.2,,128,,2015-07-10,,,Invymark/laSexta,1200.0,False,laSexta,Invymark,1
1863,,,,0.4,,,,,,,,,,1.13,,1.1,,11.126,,,,,,,,1.2,,,,,,,2.18,0.5,,,,3.72,,3.72,,,3.3,,3.314,,,0.0,,,,,,,1.36,28.2126,,,,,24.9105,15.753,,,,,1.3,,129,,2015-07-09,,,CIS,2486.0,False,,CIS,1
1864,,,,,,,,,,,,,,,,0.0,,18.4,,,,,,,,,,,,,,,,,,,,5.4,,5.4,,,3.1,,1.4,,,,,,,,,,1.0,26.2,,,,,23.1,14.9,71.5,,,,0.5,,130,,2015-07-09,,,Simple Lógica,1040.0,False,,Simple Lógica,1
1865,,,,0.62,,,,,,,,,,1.36,,1.24,,12.132,,,,,,,,0.92,,,,,,,2.39,0.21,,,,3.62,,3.62,,,3.6,,2.711,,,,,,,,,,1.25,29.1131,,,,,25.5106,15.041,71,,,,0.3,,131,,2015-07-08,,,GAD3/ABC,1000.0,False,ABC,GAD3,1
1866,,,,0.41,,,,,,,,,,0.95,,1.1199999999999999,,10.22,0.5,0.62,,,,0.21,,1.23,,,,,,,1.78,0.21,0.2,,,4.83,,4.83,,,3.3,0.41,1.87,,,0.2,,,,,,,1.15,30.7133,0.2,,,,27.4118,13.333,66.0,,,,1.0,,132,0.6,2015-07-07,0.8,,Celeste-Tel/eldiario.es,1100.0,False,eldiario.es,Celeste-Tel,1
1867,,,,,,,,,,,,,,,,0.0,,12.5,,,,,,,,,,,,,,,,,,,,2.9,,2.9,,,3.2,,,,,,,,,,,,,26.0,,,,,22.8,19.2,,,,,0.8,,133,,2015-07-05,,,TNS Demoscopia/Antena 3,,False,Antena 3,TNS Demoscopia,1
1868,,,,,,,,,,,,,,,,0.0,,15.0,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,0.5,,,,,,,,,,,,,23.0,,,,,22.5,21.5,72,,,,0.5,,134,,2015-07-02,,,Metroscopia/El País,1000.0,False,El País,Metroscopia,1
1869,,,,,,,,,,,,,,,,0.0,,11.7,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,4.3,,,,,,,,,,,,,26.9,,,,,22.6,19.3,,,,,1.5,,135,,2015-06-28,,,TNS Demoscopia/Antena 3,,False,Antena 3,TNS Demoscopia,1
1870,,,,0.31,,,,,,,,,,1.15,,0.8200000000000001,,11.625,,0.72,,,,,,1.53,,,,,,,1.87,0.21,,,,4.44,,4.44,,,6.8,,2.28,,,0.31,,,,,,,1.25,31.2136,,,,,24.4108,12.53,66.9,,,,1.1,,136,,2015-06-27,,,NC Report/La Razón,900.0,False,La Razón,NC Report,1
1871,,,,,,,,,,,,,,,,0.0,,13.2,,,,,,,,,,,,,,,2.7,,,,,1.9,,1.9,,,2.9,,2.6,,,,,,,,,,1.4,25.9,,,,,23.0,23.0,,,,,0.4,,137,,2015-06-26,,,Invymark/laSexta,1200.0,False,laSexta,Invymark,1
1872,,,,0.73,,,,,,,,,,1.05,,1.13,,11.823,,,,,,,2.612,0.73,,,,,,,1.66,0.21,,,,2.82,,2.82,,,4.8,,,,,0.31,,,,,,,1.26,29.2131,,,,,24.492,20.265,,,,,0.6,,138,,2015-06-26,,,Demoscopia Servicios/esRadio,1800.0,False,esRadio,Demoscopia Servicios,1
1873,,,,0.6,,,,,,,,,,1.1,,1.5,,9.8,,,,,,,2.9,1.9,,,,,,,2.2,,,,,4.3,,4.3,,,0.5,1.0,,,,,,,,,,,1.6,25.7,,,,,25.2,21.4,,,,,,,139,,2015-06-23,,,Encuestamos,1450.0,False,,Encuestamos,1
1874,,,,,,,,,,,,,,,,0.0,,12.8,,,,,,,,,,,,,,,,,,,,3.3,,3.3,,,4.6,,,,,,,,,,,,,26.6,,,,,22.0,19.7,,,,,1.9,,140,,2015-06-21,,,TNS Demoscopia/Antena 3,,False,Antena 3,TNS Demoscopia,1
1875,,,,,,,,,,,,,,,,0.0,,14.743,,,,,,,,,,,,,,,,,,,,3.92,,3.92,,,3.3,,,,,,,,,,,,,26.8118,,,,,22.795,17.158,,,,,0.6,,141,,2015-06-19,,,JM&A/Público,,False,Público,JM&A,1
1876,,,,,,,,,,,,,,,,0.0,,10.3,,,,,,,2.5,,,,,,,,2.5,,,,,4.1,,4.1,,,0.9,,,,,,,,,,,,1.5,27.0,,,,,26.1,20.2,,,,,,,142,,2015-06-17,,,Sigma Dos/Mediaset,1800.0,False,Mediaset,Sigma Dos,1
1877,,,,,,,,,,,,,,,,0.0,,15.5,,,,,,,,,,,,,,,,,,,,4.4,,4.4,,,2.7,,,,,,,,,,,,,23.8,,,,,21.1,19.2,,,,,1.0,,143,,2015-06-14,,,TNS Demoscopia/Antena 3,1087.0,False,Antena 3,TNS Demoscopia,1
1878,,,,,,,,,,,,,,,,0.0,,17.3,,,,,,,1.3,,,,,,,,,,,,,4.1,,4.1,,,0.5,,,,,,,,,,,,1.3,23.8,,,,,19.4,23.3,,,,,0.6,,144,,2015-06-10,,,Simple Lógica,1026.0,False,,Simple Lógica,1
1879,,,,0.31,,,,,,,,,,1.05,,0.8200000000000001,,11.628,,,,,,,2.51,1.42,,,,,,,1.97,0.21,,,,4.95,,4.95,,,5.5,,,,,0.31,,,,,,,1.35,29.7134,,,,,24.2106,12.128,66.6,,,,1.4,,145,,2015-06-06,,,NC Report/La Razón,900.0,False,La Razón,NC Report,1
1880,,,,0.41,,,,,,,,,,1.04,,1.1199999999999999,,10.52,0.6,,,,,0.21,2.61,1.33,,,,,,,1.98,0.21,0.2,,,4.74,,4.74,,,2.9,0.2,,,,0.2,,,,,,,1.15,30.1134,0.2,,,,27.2118,13.231,65.9,,,,1.0,,146,0.7,2015-06-05,0.7,,Celeste-Tel/eldiario.es,1100.0,False,eldiario.es,Celeste-Tel,1
1881,,,,,,,,,,,,,,,,0.0,,13.0,,,,,,,,,,,,,,,,,,,,4.1,,4.1,,,1.5,,,,,,,,,,,,,24.5,,,,,23.0,21.5,72,,,,0.4,,147,,2015-06-02,,,Metroscopia/El País,2000.0,False,El País,Metroscopia,1
1882,,,,,,,,,,,,,,,,0.0,,15.2,,,,,,,2.6,,,,,,,,2.8,,,,,2.5,,2.5,,,3.4,,,,,,,,,,,,1.4,25.4,,,,,22.0,21.9,,,,,0.8,,148,,2015-05-29,,,Invymark/laSexta,1200.0,False,laSexta,Invymark,1
1884,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,150,,2015-05-18,,,JM&A/Público,,False,Público,JM&A,1
1885,,,,,,,,,,,,,,,,0.0,,15.346,,,,,,,,,,,,,,,,,,,,3.72,,3.72,,,3.3,,,,,,,,,,,,,25.7111,,,,,22.493,17.764,65.3,,,,0.6,,151,,2015-05-13,,,JM&A/Público,,False,Público,JM&A,1
1886,,,,,,,,,,,,,,,,0.0,,18.9,,,,,,,2.0,,,,,,,,,,,,,3.9,,3.9,,,6.7,,,,,,,,,,,,1.3,25.9,,,,,19.2,18.6,,,,,1.7,,152,,2015-05-12,,,Simple Lógica,1064.0,False,,Simple Lógica,1
1887,,,,0.5,,,,,,,,,,1.0,,1.6,,14.9,,,,,,,2.5,1.1,,,,,,,2.6,,,,,4.8,,4.8,,,1.3,0.7,,,,,,,,,,,1.3,23.0,,,,,24.3,20.7,,,,,0.7,,153,,2015-05-12,,,Encuestamos,1000.0,False,,Encuestamos,1
1888,,,,0.62,,,,,,,,,,1.05,,1.33,,12.122,0.6,,,,,,2.59,1.02,,,,,,,1.87,0.21,0.2,,,5.27,,5.27,,,2.6,0.1,,,,0.2,,,,,,,1.15,29.2132,0.2,,,,26.612,12.926,65.3,,,,1.21,,154,0.6,2015-05-08,0.6,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
1889,,,,,,,,,,,,,,,,0.0,,12.0,,,,,,,,,,,,,,,,,,,,6.8,,6.8,,,4.8,,,,,,,,,,,,,28.6,,,,,23.8,12.9,,,,,2.0,,155,,2015-04-25,,,NC Report/La Razón,900.0,False,La Razón,NC Report,1
1890,,,,,,,,,,,,,,,,0.0,,19.4,,,,,,,,,,,,,,,,,,,,3.1,,3.1,,,1.0,,,,,,,,,,,,,22.0,,,,,21.0,17.9,,,,,1.8,,156,,2015-04-22,,,MyWord/Cadena SER,1000.0,False,Cadena SER,MyWord,1
1891,,,,,,,,,,,,,,1.1,,0.0,,15.8,,,,,,,2.8,,,,,,,,3.0,,,,,4.5,,4.5,,,1.1,,,,,,,,,,,,1.0,22.9,,,,,24.0,21.2,,,,,0.9,,157,,2015-04-20,,,Encuestamos,1000.0,False,,Encuestamos,1
1892,,,,,,,,,,,,,,,,0.0,,17.6,,,,,,,2.7,,,,,,,,2.7,,,,,2.9,,2.9,,,5.2,,,,,,,,,,,,1.3,26.2,,,,,21.0,19.4,,,,,1.0,,158,,2015-04-17,,,Invymark/laSexta,,False,laSexta,Invymark,1
1893,,,,,,,,,,,,,,,,0.0,,11.7,,,,,,,,,,,,,,,,,,,,6.6,,6.6,,,4.9,,,,,,,,,,,,,28.6,,,,,23.7,13.2,,,,,,,159,,2015-04-16,,,NC Report,,False,,NC Report,1
1894,,,,,,,,,,,,,,,,0.0,,17.755,,,,,,,2.91,,,,,,,,1.96,,,,,3.72,,3.72,,,3.4,,,,,,,,,,,,,23.5102,,,,,19.175,20.178,,,,,1.41,,160,,2015-04-13,,,GESOP/El Periódico,1000.0,False,El Periódico,GESOP,1
1895,,,,,,,,,,,,,,,,0.0,,20.8,,,,,,,2.0,,,,,,,,,,,,,4.1,,4.1,,,Tie,,,,,,,,,,,,1.3,21.3,,,,,21.1,21.3,67.4,,,,1.2,,161,,2015-04-13,,,Simple Lógica,1059.0,False,,Simple Lógica,1
1896,,,,0.5,,,,,,,,,,0.9,,1.1,,13.841,,,,,,,3.2,0.8,,,,,,,2.0,0.1,,,,4.8,,4.8,,,1.3,,,,,0.0,,,,,,,0.7,25.6112,,,,,24.3102,16.557,,,,,1.9,,162,,2015-04-12,,,CIS,2479.0,False,,CIS,1
1897,,,,,,,,,,,,,,,,0.0,,16.6,,,,,,,2.1,,,,,,,,2.3,,,,,4.4,,4.4,,,5.7,,,,,,,,,,,,1.2,26.6,,,,,19.7,20.9,,,,,1.1,,163,,2015-04-09,,,Sigma Dos/Mediaset,1800.0,False,Mediaset,Sigma Dos,1
1898,,,,,,,,,,,,,,,,0.0,,19.4,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,0.2,,,,,,,,,,,,,20.8,,,,,21.9,22.1,74,,,,2.0,,164,,2015-04-09,,,Metroscopia/El País,1000.0,False,El País,Metroscopia,1
